ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed,display_information.wrapper_arena_position.x,display_information.wrapper_arena_position.y,display_information.wrapper_arena_position.width,display_information.wrapper_arena_position.height,display_information.wrapper_arena_position.top,display_information.wrapper_arena_position.right,display_information.wrapper_arena_position.bottom,display_information.wrapper_arena_position.left,display_information.grid_border_position.x,display_information.grid_border_position.y,display_information.grid_border_position.width,display_information.grid_border_position.height,display_information.grid_border_position.top,display_information.grid_border_position.right,display_information.grid_border_position.bottom,display_information.grid_border_position.left,display_information.grid_box_position.x,display_information.grid_box_position.y,display_information.grid_box_position.width,display_information.grid_box_position.height,display_information.grid_box_position.top,display_information.grid_box_position.right,display_information.grid_box_position.bottom,display_information.grid_box_position.left,display_information.window_scroll_x,display_information.window_scroll_y,display_information.window_innerHeight,display_information.window_innerWidth,display_information.window_outerHeight,display_information.window_outerWidth
sub_001,cb3,633.2000000001863,579,310,4,7,0,628.1250419616699,404.1250114440918,schema_4_2,1,2,5,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,144,4,29291,143.25005340576172,106.17338426878105,2,6,7,4,5,6,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,285.66668701171875,145,560,560,145,845.66668701171875,705,285.66668701171875,315.66668701171875,175,500,500,175,815.66668701171875,675,315.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1060.5,524,406,7,5,0,627.4583549499512,479.1250114440918,schema_4_2,1,2,6,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,94,45,35371,176.58336639404297,126.69214067040087,2,6,6,5,8,3,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,326.66668701171875,95,560,560,95,886.66668701171875,655,326.66668701171875,356.66668701171875,125,500,500,125,856.66668701171875,625,356.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,926.3999999994412,637,339,5,7,0,421.1250114440918,320.4583549499512,schema_4_2,1,2,7,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,102,47,41313,234.41663360595703,216.66980243027754,1,5,1,10,4,7,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,328.66668701171875,103,560,560,103,888.66668701171875,663,328.66668701171875,358.66668701171875,133,500,500,133,858.66668701171875,633,358.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,724.0999999996275,532,472,7,5,0,598.4583549499512,536.1250419616699,schema_4_2,1,2,8,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,151,16,47057,130.5833969116211,92.3511448182405,3,7,6,5,8,3,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,297.66668701171875,152,560,560,152,857.66668701171875,712,297.66668701171875,327.66668701171875,182,500,500,182,827.66668701171875,682,327.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1506.6000000005588,714,430,7,8,0,576.1250419616699,418.7916679382324,schema_4_2,1,2,9,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,117,77,53585,149.08329010009766,138.3297898562639,2,6,4,7,6,5,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,358.66668701171875,118,560,560,118,918.66668701171875,678,358.66668701171875,388.66668701171875,148,500,500,148,888.66668701171875,648,388.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,936.7000000001863,503,452,9,4,0,719.7916679382324,192.1250114440918,schema_4_2,1,2,10,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,57,54,59545,476.6666564941406,338.4281858302796,1,5,8,3,2,9,2,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,335.66668701171875,58,560,560,58,895.66668701171875,618,335.66668701171875,365.66668701171875,88,500,500,88,865.66668701171875,588,365.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,872.1000000005588,500,330,8,4,0,560.1250419616699,307.7916679382324,schema_4_2,1,2,11,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,6,61,65433,82.3333740234375,64.09548099404749,3,7,4,7,6,5,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,342.66668701171875,7,560,560,7,902.66668701171875,567,342.66668701171875,372.66668701171875,37,500,500,37,872.66668701171875,537,372.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1542.699999999255,703,334,7,8,0,739.7916679382324,156.1250114440918,schema_4_2,1,2,12,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,21,74,71993,214.66665649414062,181.6401342860152,2,6,8,3,2,9,2,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,355.66668701171875,22,560,560,22,915.66668701171875,582,355.66668701171875,385.66668701171875,52,500,500,52,885.66668701171875,552,385.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1516.7000000001863,546,262,4,5,0,410.1250114440918,294.4583549499512,schema_4_2,1,2,13,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,76,36,78529,168.33334350585937,139.69809347705933,2,6,1,10,4,7,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,317.66668701171875,77,560,560,77,877.66668701171875,637,317.66668701171875,347.66668701171875,107,500,500,107,847.66668701171875,607,347.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1076,556,270,3,5,0,610.7916679382324,310.7916679382324,schema_4_2,1,2,14,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,134,70,84631,95.58333587646484,68.30876260507539,2,6,5,6,3,8,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,351.66668701171875,135,560,560,135,911.66668701171875,695,351.66668701171875,381.66668701171875,165,500,500,165,881.66668701171875,665,381.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1510,740,361,5,7,0,734.4583549499512,530.1250114440918,schema_4_2,1,2,15,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,145,152,91161,174.66665649414062,169.21577741400154,4,8,6,5,8,3,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,433.66668701171875,146,560,560,146,993.66668701171875,706,433.66668701171875,463.66668701171875,176,500,500,176,963.66668701171875,676,463.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,2156.7000000001863,561,327,7,6,0,666.1250419616699,295.1250114440918,schema_4_2,1,2,16,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,35,42,98337,137.00003051757812,109.85121457172033,3,7,7,4,5,6,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,323.66668701171875,36,560,560,36,883.66668701171875,596,323.66668701171875,353.66668701171875,66,500,500,66,853.66668701171875,566,353.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1300.6000000005588,669,260,6,7,0,477.1250114440918,233.4583396911621,schema_4_2,1,2,17,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,15,103,104657,218.4166488647461,193.70201590401595,3,7,1,10,4,7,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,384.66668701171875,16,560,560,16,944.66668701171875,576,384.66668701171875,414.66668701171875,46,500,500,46,914.66668701171875,546,414.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,736,686,430,8,6,0,823.7916679382324,232.1250114440918,schema_4_2,1,2,18,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,97,158,110424,335.6666564941406,241.12456293210965,3,7,8,3,2,9,2,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,439.66668701171875,98,560,560,98,999.66668701171875,658,439.66668701171875,469.66668701171875,128,500,500,128,969.66668701171875,628,469.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1743.4000000003725,560,316,4,6,1,576.7916679382324,331.7916679382324,schema_4_2,1,2,19,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,155,36,117185,32.583335876464844,23.050745940625447,3,7,5,6,3,8,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,317.66668701171875,156,560,560,156,877.66668701171875,716,317.66668701171875,347.66668701171875,186,500,500,186,847.66668701171875,686,347.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,611.7999999998137,676,431,8,6,0,815.7916679382324,218.1250114440918,schema_4_2,1,2,20,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,83,150,122815,352.6666564941406,254.67130026296854,4,8,8,3,2,9,2,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,431.66668701171875,84,560,560,84,991.66668701171875,644,431.66668701171875,461.66668701171875,114,500,500,114,961.66668701171875,614,461.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1678.6000000005588,557,396,7,6,0,394.1250114440918,311.4583549499512,schema_4_2,1,2,21,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,93,20,129512,247.41663360595703,183.50899608699208,4,8,1,10,4,7,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,301.66668701171875,94,560,560,94,861.66668701171875,654,301.66668701171875,331.66668701171875,124,500,500,124,831.66668701171875,624,331.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,2309.100000000559,504,328,8,4,0,562.1250419616699,301.7916679382324,schema_4_2,1,2,22,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,0,63,136841,84.3333740234375,63.76046716034759,4,8,4,7,6,5,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,344.66668701171875,1,560,560,1,904.66668701171875,561,344.66668701171875,374.66668701171875,31,500,500,31,874.66668701171875,531,374.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,754.1999999992549,504,338,4,4,0,576.7916679382324,328.7916679382324,schema_4_2,1,2,23,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,152,36,142625,82,73.37179499364638,4,8,5,6,3,8,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,317.66668701171875,153,560,560,153,877.66668701171875,713,317.66668701171875,347.66668701171875,183,500,500,183,847.66668701171875,683,347.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1347.5999999996275,678,338,8,7,0,723.1250419616699,268.1250114440918,schema_4_2,1,2,24,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,8,99,148993,115.00003051757813,83.17922479640438,4,8,7,4,5,6,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,380.66668701171875,9,560,560,9,940.66668701171875,569,380.66668701171875,410.66668701171875,39,500,500,39,910.66668701171875,539,410.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,839.7999999998137,631,469,10,5,0,668.7916679382324,398.4583549499512,schema_4_4,2,1,1,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,55,128,6707,108.33331298828125,80.02708199054057,1,1,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,409.66668701171875,56,560,560,56,969.66668701171875,616,409.66668701171875,439.66668701171875,86,500,500,86,939.66668701171875,586,439.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,790.7000000001863,562,216,4,5,0,508.4583549499512,317.1250114440918,schema_4_4,2,1,2,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,57,51,12524,154.66665649414062,114.42454148578929,1,1,3,8,5,6,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,332.66668701171875,58,560,560,58,892.66668701171875,618,332.66668701171875,362.66668701171875,88,500,500,88,862.66668701171875,588,362.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1898.2999999998137,496,326,6,5,0,669.7916679382324,364.7916679382324,schema_4_4,2,1,3,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,63,4,19500,212.58333587646484,178.06835020907823,1,1,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,285.66668701171875,64,560,560,64,845.66668701171875,624,285.66668701171875,315.66668701171875,94,500,500,94,815.66668701171875,594,315.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,609.6000000005588,557,340,5,3,0,712.4583549499512,336.4583549499512,schema_4_4,2,1,4,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,118,130,25171,159,155.49869251349205,1,1,6,5,4,7,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,411.66668701171875,119,560,560,119,971.66668701171875,679,411.66668701171875,441.66668701171875,149,500,500,149,941.66668701171875,649,441.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1542.8999999994412,798,353,5,9,0,792.7916679382324,436.7916679382324,schema_4_4,2,1,5,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,135,127,31758,89,83.95338193745766,2,2,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,408.66668701171875,136,560,560,136,968.66668701171875,696,408.66668701171875,438.66668701171875,166,500,500,166,938.66668701171875,666,438.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,843.8999999994412,562,450,8,6,0,430.7916679382324,251.1250114440918,schema_4_4,2,1,6,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,116,15,37623,330.0833206176758,238.25802709571755,1,1,2,9,2,9,2,4,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,296.66668701171875,117,560,560,117,856.66668701171875,677,296.66668701171875,326.66668701171875,147,500,500,147,826.66668701171875,647,326.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,2666.7999999998137,562,384,8,6,1,543.7916679382324,396.4583549499512,schema_4_4,2,1,7,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,53,3,45311,30.66668701171875,22.06250132080599,2,2,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,284.66668701171875,54,560,560,54,844.66668701171875,614,284.66668701171875,314.66668701171875,84,500,500,84,814.66668701171875,584,314.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1506.9000000003725,819,318,7,9,0,724.4583549499512,226.4583396911621,schema_4_4,2,1,8,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,8,142,51840,186.08330535888672,131.59786556349647,2,2,6,5,4,7,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,423.66668701171875,9,560,560,9,983.66668701171875,569,423.66668701171875,453.66668701171875,39,500,500,39,953.66668701171875,539,453.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1227.2000000001863,663,416,8,6,1,659.7916679382324,408.4583549499512,schema_4_4,2,1,9,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,65,119,58087,10.749977111816406,8.195718679865225,3,3,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,400.66668701171875,66,560,560,66,960.66668701171875,626,400.66668701171875,430.66668701171875,96,500,500,96,930.66668701171875,596,430.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1012.2000000001863,679,293,5,8,0,626.4583549499512,279.4583549499512,schema_4_4,2,1,10,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,61,44,64119,66.08329010009766,54.25864553439233,3,3,6,5,4,7,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,325.66668701171875,62,560,560,62,885.66668701171875,622,325.66668701171875,355.66668701171875,92,500,500,92,855.66668701171875,592,355.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1353.9000000003725,590,354,5,4,0,533.7916679382324,292.1250114440918,schema_4_4,2,1,11,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,157,118,70512,118.08332061767578,83.59360503028745,2,2,2,9,2,9,2,4,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,399.66668701171875,158,560,560,158,959.66668701171875,718,399.66668701171875,429.66668701171875,188,500,500,188,929.66668701171875,688,429.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,748,562,390,8,6,1,562.7916679382324,372.4583549499512,schema_4_4,2,1,12,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,29,22,76278,18.33331298828125,17.559500254458488,4,4,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,303.66668701171875,30,560,560,30,863.66668701171875,590,303.66668701171875,333.66668701171875,60,500,500,60,833.66668701171875,560,333.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,893.6000000005588,756,267,5,9,0,544.4583549499512,329.1250114440918,schema_4_4,2,1,13,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,69,87,82191,273.6666564941406,220.4753606129478,2,2,3,8,5,6,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,368.66668701171875,70,560,560,70,928.66668701171875,630,368.66668701171875,398.66668701171875,100,500,500,100,898.66668701171875,600,398.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,628.7000000001863,638,546,10,6,0,736.1250419616699,581.4583549499512,schema_4_4,2,1,14,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,113,112,87839,133.5833969116211,104.33512733368474,1,1,7,4,10,1,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,393.66668701171875,114,560,560,114,953.66668701171875,674,393.66668701171875,423.66668701171875,144,500,500,144,923.66668701171875,644,423.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1404.1000000005588,740,269,4,8,0,690.4583549499512,294.4583549499512,schema_4_4,2,1,15,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,far,5,7,76,108,94263,75,55.70011158896121,4,4,6,5,4,7,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,389.66668701171875,77,560,560,77,949.66668701171875,637,389.66668701171875,419.66668701171875,107,500,500,107,919.66668701171875,607,419.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,724.7000000001863,674,282,4,7,0,561.4583549499512,361.1250114440918,schema_4_4,2,1,16,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,101,104,100006,191.66665649414062,137.5732143500283,3,3,3,8,5,6,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,385.66668701171875,102,560,560,102,945.66668701171875,662,385.66668701171875,415.66668701171875,132,500,500,132,915.66668701171875,632,415.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1299.699999999255,694,587,11,8,1,699.1250419616699,591.4583549499512,schema_4_4,2,1,17,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,123,75,106326,9.583396911621094,6.792862722639962,2,2,7,4,10,1,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,356.66668701171875,124,560,560,124,916.66668701171875,684,356.66668701171875,386.66668701171875,154,500,500,154,886.66668701171875,654,386.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,663.5,606,343,7,4,0,564.7916679382324,176.1250114440918,schema_4_4,2,1,18,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,41,149,112008,208.08332061767578,171.88772043647387,3,3,2,9,2,9,2,4,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,430.66668701171875,42,560,560,42,990.66668701171875,602,430.66668701171875,460.66668701171875,72,500,500,72,960.66668701171875,572,460.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1037.6000000005588,730,566,11,8,1,723.1250419616699,556.4583549499512,schema_4_4,2,1,19,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,88,99,118064,16.416603088378906,11.760443796469616,3,3,7,4,10,1,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,380.66668701171875,89,560,560,89,940.66668701171875,649,380.66668701171875,410.66668701171875,119,500,500,119,910.66668701171875,619,410.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,882.7000000001863,589,451,9,6,0,718.7916679382324,368.7916679382324,schema_4_4,2,1,20,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,67,53,123966,212,153.63621619451004,3,3,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,334.66668701171875,68,560,560,68,894.66668701171875,628,334.66668701171875,364.66668701171875,98,500,500,98,864.66668701171875,598,364.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1828.5,552,152,3,4,0,523.7916679382324,139.12500381469727,schema_4_4,2,1,21,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,4,108,130815,41.08332824707031,31.007668801096685,4,4,2,9,2,9,2,4,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,389.66668701171875,5,560,560,5,949.66668701171875,565,389.66668701171875,419.66668701171875,35,500,500,35,919.66668701171875,535,419.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1649.2000000001863,696,250,2,6,0,802.7916679382324,441.7916679382324,schema_4_4,2,1,22,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,140,137,137485,298.58333587646484,219.5188015445577,4,4,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,418.66668701171875,141,560,560,141,978.66668701171875,701,418.66668701171875,448.66668701171875,171,500,500,171,948.66668701171875,671,448.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,864,705,562,11,8,1,688.1250419616699,567.4583549499512,schema_4_4,2,1,23,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,99,64,143376,22.33331298828125,17.73577874115082,4,4,7,4,10,1,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,345.66668701171875,100,560,560,100,905.66668701171875,660,345.66668701171875,375.66668701171875,130,500,500,130,875.66668701171875,630,375.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,650.4000000003725,591,146,3,4,0,589.4583549499512,261.1250114440918,schema_4_4,2,1,24,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,far,6,4,1,132,149048,116.66665649414062,115.13533310614343,4,4,3,8,5,6,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,413.66668701171875,2,560,560,2,973.66668701171875,562,413.66668701171875,443.66668701171875,32,500,500,32,943.66668701171875,532,443.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1339.2000000001863,686,316,4,7,0,734.1250419616699,600.4583549499512,schema_4_4,2,2,1,img/targets/BOSS/high_familiarity_downsized/cond2/061_noparkingsign.jpg,,11,8,132,110,7075,332.5833969116211,288.50056388964805,1,5,7,4,10,1,1,5,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,391.66668701171875,133,560,560,133,951.66668701171875,693,391.66668701171875,421.66668701171875,163,500,500,163,921.66668701171875,663,421.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,772.7000000001863,550,216,2,4,0,491.7916679382324,251.1250114440918,schema_4_4,2,2,2,img/targets/BOSS/high_familiarity_downsized/cond2/070_faucet.jpg,,3,3,116,76,12879,93.333343505859375,67.98511859488501,1,5,2,9,2,9,2,4,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,357.66668701171875,117,560,560,117,917.66668701171875,677,357.66668701171875,387.66668701171875,147,500,500,147,887.66668701171875,647,387.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1684.7999999998137,653,564,10,7,0,620.7916679382324,486.4583549499512,schema_4_4,2,2,3,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,143,80,19616,109.7499771118164,83.96477458594674,1,5,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,361.66668701171875,144,560,560,144,921.66668701171875,704,361.66668701171875,391.66668701171875,174,500,500,174,891.66668701171875,674,391.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1799.8999999994412,673,420,9,7,0,747.7916679382324,318.7916679382324,schema_4_4,2,2,4,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,17,82,26472,176,125.8448253672269,1,5,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,363.66668701171875,18,560,560,18,923.66668701171875,578,363.66668701171875,393.66668701171875,48,500,500,48,893.66668701171875,548,393.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,1365.0999999996275,560,452,8,6,1,580.7916679382324,443.4583549499512,schema_4_4,2,2,5,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,near,8,6,100,40,32872,29.33331298828125,22.477836991462183,2,6,5,6,7,4,4,9,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,321.66668701171875,101,560,560,101,881.66668701171875,661,321.66668701171875,351.66668701171875,131,500,500,131,851.66668701171875,631,351.66668701171875,0,0,720,1280,720,1280
sub_001,cb3,851,858,362,8,10,0,820.7916679382324,327.7916679382324,schema_4_4,2,2,6,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,near,7,9,26,155,38742,71.41666412353516,50.5437430080808,2,6,8,3,6,5,3,8,280.66668701171875,0,702,702,0,982.66668701171875,702,280.66668701171875,436.66668701171875,27,560,560,27,996.66668701171875,587,436.66668701171875,466.66668701171875,57,500,500,57,966.66668701171875,557,466.66668701171875,0,0,720,1280,720,1280
